request id|client name|room type|request type|start date|end date|#adults|#children
4153|Michael Watts|conference_room_small|party|2016-06-10|2016-06-19|9|6
4154|Beverly Franco|conference_room_small|conference|2016-06-08|2016-06-11|22|0
4155|Spencer Cox|deluxe_room|business|2016-06-26|2016-07-01|3|0
4156|Nicolas Lowe|normal_room|holiday|2016-06-28|2016-06-30|1|4
4157|Amy Johnson|normal_room|holiday|2016-04-30|2016-05-02|2|1
4158|Heather Travis|conference_room_large|conference|2016-04-12|2016-04-14|30|0
4159|Steven Allen|double_room|business|2016-06-28|2016-06-30|2|1
4160|Erica Clarke|deluxe_room|holiday|2016-06-05|2016-06-06|3|0
4161|Daniel Harris|double_room|business|2016-06-16|2016-06-18|1|0
4162|Evan Herrera|conference_room_small|conference|2016-05-25|2016-05-26|28|0
4163|Jesse Harmon|conference_room_small|party|2016-05-30|2016-06-02|13|14
4164|Katherine Thornton|normal_room|holiday|2016-04-29|2016-05-03|3|1
4165|David Long|double_room|holiday|2016-05-05|2016-05-11|1|0
4166|Daryl Cox|deluxe_room|business|2016-04-27|2016-05-02|2|1
4167|Elizabeth Ramirez|normal_room|holiday|2016-04-28|2016-05-08|1|3
4168|William White|conference_room_large|party|2016-06-06|2016-06-08|30|35
4169|Danielle Kelly|normal_room|business|2016-06-21|2016-06-25|7|0
4170|Danielle Thomas|normal_room|business|2016-05-17|2016-05-18|7|0
4171|Patrick Johnston|double_room|business|2016-05-20|2016-05-23|3|0
4172|Neil Thomas|deluxe_room|holiday|2016-04-18|2016-04-23|5|2
4173|Cameron Johnston|double_room|business|2016-04-12|2016-04-14|5|0
4174|Kimberly Khan|double_room|holiday|2016-05-17|2016-05-26|1|0
4175|James Riley|deluxe_room|holiday|2016-06-04|2016-06-10|1|2
4176|Ellen Rhodes|conference_room_small|wedding|2016-04-28|2016-04-30|28|23
4177|Jasmine Page|conference_room_small|party|2016-05-10|2016-05-13|20|17
4178|Jessica Nelson|deluxe_room|business|2016-06-21|2016-06-29|1|0
4179|Tanya Holland|conference_room_large|party|2016-04-26|2016-05-02|21|27
4180|Michelle Ramos|deluxe_room|holiday|2016-05-06|2016-05-07|3|0
4181|Martha Mitchell|normal_room|holiday|2016-04-21|2016-04-29|1|0
4182|Mrs. Meredith Ball MD|normal_room|holiday|2016-06-12|2016-06-22|4|5
4183|David Lambert|double_room|holiday|2016-04-24|2016-04-29|3|0
4184|Carrie Brown|deluxe_room|business|2016-04-06|2016-04-13|7|0
4185|Abigail Graham|deluxe_room|business|2016-06-04|2016-06-06|4|0
4186|Jeffrey Bennett|double_room|holiday|2016-04-14|2016-04-15|3|2
4187|Gregory Middleton|conference_room_large|conference|2016-04-25|2016-05-02|19|0
4188|Philip Arnold|conference_room_large|party|2016-05-07|2016-05-09|14|5
4189|Susan Turner|conference_room_small|party|2016-04-01|2016-04-05|19|36
4190|John Williams|conference_room_large|wedding|2016-06-11|2016-06-16|23|24
4191|Jacob Mcdonald|deluxe_room|business|2016-04-08|2016-04-12|1|0
4192|Margaret Bailey|conference_room_small|conference|2016-06-26|2016-06-29|30|0
4193|Frank Brooks|normal_room|holiday|2016-04-14|2016-04-19|3|0
4194|Bridget Delgado|normal_room|business|2016-05-17|2016-05-21|2|2
4195|Laura Rivas|conference_room_small|conference|2016-05-27|2016-06-04|23|0
4196|Larry Miller|conference_room_small|wedding|2016-04-14|2016-04-18|45|32
4197|Kristin Stein|conference_room_small|party|2016-06-07|2016-06-09|52|2
4198|Antonio Baker|normal_room|business|2016-05-06|2016-05-08|3|0
4199|Angela Griffin|double_room|holiday|2016-05-09|2016-05-15|4|1
4200|Matthew Roberts|normal_room|holiday|2016-05-19|2016-05-24|2|0
4201|Makayla Riddle|conference_room_small|wedding|2016-05-02|2016-05-05|32|30
4202|Christopher Delgado|conference_room_small|conference|2016-04-02|2016-04-04|24|0
4203|Cindy Mack|conference_room_small|party|2016-06-29|2016-07-04|30|30
4204|Cody Hooper|conference_room_small|wedding|2016-05-02|2016-05-05|29|21
4205|Tammie White|conference_room_small|wedding|2016-04-11|2016-04-14|32|23
4206|Patrick Neal|normal_room|holiday|2016-04-14|2016-04-17|1|2
4207|Leonard Chavez|conference_room_small|conference|2016-06-14|2016-06-17|31|0
4208|Brandon Harrison|conference_room_large|party|2016-04-02|2016-04-05|20|43
4209|Joshua Ochoa|normal_room|business|2016-05-07|2016-05-10|3|0
4210|Theresa Anderson|conference_room_small|conference|2016-06-01|2016-06-06|22|0
4211|Laura Webb|double_room|business|2016-05-24|2016-05-26|2|0
4212|Joshua Joseph|normal_room|business|2016-06-21|2016-06-26|1|0
4213|Adam Stone|deluxe_room|holiday|2016-06-27|2016-06-29|5|1
4214|Miguel Deleon|conference_room_small|wedding|2016-05-31|2016-06-04|27|46
4215|Jennifer Mckay|double_room|business|2016-05-09|2016-05-16|5|1
4216|Jay Mack|conference_room_small|party|2016-04-27|2016-04-28|17|34
4217|Stephanie Johnson|conference_room_large|conference|2016-06-01|2016-06-14|29|0
4218|Julia Anderson|conference_room_large|conference|2016-05-06|2016-05-11|5|0
4219|Steven Graves|conference_room_small|conference|2016-05-08|2016-05-20|21|0
4220|Shari Henderson|double_room|holiday|2016-05-04|2016-05-07|2|0
4221|Stephanie Watkins|conference_room_small|party|2016-06-28|2016-07-05|29|27
4222|Alexis Webb|double_room|holiday|2016-05-25|2016-05-27|1|0
4223|Karen Wilson|double_room|holiday|2016-05-23|2016-05-26|2|0
4224|Jason Brown|conference_room_large|conference|2016-05-30|2016-06-06|10|0
4225|Heather Farley|conference_room_large|conference|2016-04-23|2016-04-24|17|0
4226|Shari Cervantes|conference_room_large|party|2016-04-07|2016-04-10|30|32
4227|Susan Morales|deluxe_room|business|2016-06-18|2016-06-26|3|1
4228|Mark Webster|double_room|business|2016-06-12|2016-06-16|2|0
4229|Rebecca Howard|conference_room_small|party|2016-05-20|2016-05-21|23|35
4230|Lori Vasquez|conference_room_large|party|2016-05-09|2016-05-18|26|27
4231|Sara Glover|normal_room|business|2016-05-29|2016-05-31|3|0
4232|Rachel Lawson|deluxe_room|holiday|2016-06-26|2016-06-28|2|2
4233|Virginia Mccoy|double_room|holiday|2016-05-07|2016-05-08|1|1
4234|Michelle Garrett|normal_room|holiday|2016-05-18|2016-05-24|1|3
4235|David Rowland|conference_room_large|party|2016-05-31|2016-06-05|28|29
4236|Jason Miles|conference_room_small|party|2016-04-17|2016-04-20|30|17
4237|Jennifer Vasquez|double_room|holiday|2016-05-16|2016-05-20|5|0
4238|Kenneth Wright|conference_room_large|conference|2016-06-07|2016-06-08|34|0
4239|Ryan Cox|conference_room_large|wedding|2016-06-27|2016-06-29|38|25
4240|Scott Hutchinson|conference_room_large|conference|2016-04-09|2016-04-12|17|0
4241|Jessica Hensley|deluxe_room|holiday|2016-04-01|2016-04-03|5|3
4242|Cynthia Hall|double_room|holiday|2016-04-22|2016-05-02|2|0
4243|Daniel Smith|conference_room_small|party|2016-06-18|2016-06-25|29|32
4244|Dustin Tucker|deluxe_room|business|2016-05-26|2016-06-03|1|0
4245|Matthew Graham|deluxe_room|business|2016-05-21|2016-05-25|3|0
4246|Paige Walters|double_room|business|2016-04-25|2016-04-27|2|0
4247|Tony Boyd|conference_room_large|conference|2016-04-03|2016-04-08|21|0
4248|Thomas Burns|conference_room_large|conference|2016-04-02|2016-04-05|1|0
4249|Linda Clark|normal_room|holiday|2016-04-17|2016-04-21|4|2
4250|Linda Carter|normal_room|holiday|2016-06-04|2016-06-05|3|2
4251|Shelby Beard|conference_room_large|conference|2016-05-21|2016-05-27|19|0
4252|Kevin Hill|conference_room_large|party|2016-04-15|2016-04-16|47|30
4253|Kathy Calhoun|double_room|holiday|2016-06-16|2016-06-18|6|2
4254|Holly Lambert|conference_room_small|party|2016-06-12|2016-06-14|32|18
4255|Elizabeth King|conference_room_large|party|2016-06-20|2016-06-29|33|25
4256|Jessica Nunez|normal_room|holiday|2016-05-07|2016-05-12|1|1
4257|Darin Lucas|deluxe_room|holiday|2016-04-12|2016-04-19|1|1
4258|Kara Mcpherson|deluxe_room|holiday|2016-05-05|2016-05-12|3|0
4259|Savannah Herrera|normal_room|holiday|2016-04-29|2016-05-05|4|7
4260|Austin Jones|normal_room|holiday|2016-05-13|2016-05-18|2|4
4261|Thomas Church|conference_room_large|conference|2016-05-18|2016-05-20|36|0
4262|David Haas|double_room|business|2016-06-26|2016-06-28|2|1
4263|Nicole Larsen|conference_room_large|conference|2016-05-07|2016-05-13|21|0
4264|Robert Conner|conference_room_large|wedding|2016-06-24|2016-06-30|26|19
4265|Mrs. Elizabeth Knight|normal_room|business|2016-05-20|2016-05-30|2|1
4266|Noah Mcgee|conference_room_large|party|2016-04-15|2016-04-21|24|27
4267|Tanya Anderson|normal_room|holiday|2016-04-20|2016-04-25|2|3
4268|Michael Rios|conference_room_large|conference|2016-06-26|2016-07-02|35|0
4269|Michael Reed|double_room|holiday|2016-04-16|2016-04-22|3|0
4270|Bonnie Rogers|conference_room_large|party|2016-06-23|2016-07-01|28|7
4271|Brian Spencer|conference_room_large|conference|2016-05-30|2016-05-31|26|0
4272|Douglas Andrade|double_room|holiday|2016-06-25|2016-06-27|1|2
4273|Vanessa Buckley|conference_room_small|wedding|2016-06-22|2016-06-26|33|43
4274|Casey Morgan|normal_room|business|2016-05-02|2016-05-08|3|0
4275|Faith Whitney|normal_room|holiday|2016-04-10|2016-04-18|2|3
4276|Matthew Fisher|normal_room|business|2016-06-28|2016-07-05|1|0
4277|Alyssa Myers|conference_room_small|conference|2016-06-20|2016-06-25|19|0
4278|Barbara Bailey|double_room|business|2016-04-06|2016-04-15|3|0
4279|Randall Glover|conference_room_small|party|2016-04-30|2016-05-02|25|18
4280|Angela Mcguire|double_room|business|2016-04-02|2016-04-07|1|1
4281|Martin Benitez|conference_room_large|conference|2016-06-02|2016-06-06|33|0
4282|Jennifer Estrada DVM|deluxe_room|business|2016-05-19|2016-05-25|3|0
4283|James Miller|conference_room_small|party|2016-05-15|2016-05-17|34|21
4284|Jonathan Tyler|conference_room_large|conference|2016-06-06|2016-06-07|7|0
4285|Brianna Choi|conference_room_small|party|2016-04-05|2016-04-17|15|31
4286|Daniel Lang|deluxe_room|holiday|2016-04-25|2016-04-27|1|2
4287|Lisa Bowers|conference_room_large|party|2016-05-03|2016-05-04|22|60
4288|Julie Valdez DVM|double_room|business|2016-04-17|2016-04-26|5|1
4289|Thomas Paul|deluxe_room|holiday|2016-05-18|2016-05-21|2|1
4290|James Foley|normal_room|business|2016-05-28|2016-05-31|2|0
4291|Mary Gutierrez|conference_room_large|party|2016-05-30|2016-06-03|16|38
4292|John Wilkins|conference_room_small|wedding|2016-04-06|2016-04-11|36|62
4293|John Richardson|deluxe_room|holiday|2016-06-05|2016-06-09|1|1
4294|Jamie Smith|conference_room_large|party|2016-06-14|2016-06-21|27|24
4295|Jennifer Walker|conference_room_large|conference|2016-04-08|2016-04-11|23|0
4296|Nicole Riley|conference_room_small|wedding|2016-05-15|2016-05-20|42|36
4297|Russell Jones|normal_room|business|2016-04-30|2016-05-01|1|0
4298|Mark Davies|conference_room_large|wedding|2016-06-21|2016-06-27|34|26
4299|Ryan Hays|conference_room_large|wedding|2016-04-24|2016-04-27|30|0
4300|Heather Jordan|double_room|holiday|2016-05-04|2016-05-09|1|2
4301|Stephen Lowery|normal_room|business|2016-06-18|2016-06-21|3|0
4302|Michelle Jones|conference_room_large|conference|2016-05-29|2016-06-01|38|0
4303|Dr. Steven Buckley|conference_room_large|wedding|2016-06-02|2016-06-08|39|39
4304|Danielle Oneill|normal_room|business|2016-06-16|2016-06-22|1|0
4305|Philip Walters|double_room|holiday|2016-04-24|2016-04-26|1|5
4306|Joseph Cooper|normal_room|holiday|2016-06-12|2016-06-17|4|0
4307|Grace Cordova|conference_room_small|party|2016-06-04|2016-06-08|31|29
4308|Jason Hart|conference_room_large|conference|2016-06-24|2016-06-26|21|0
4309|Jason Stevens|conference_room_small|conference|2016-05-27|2016-05-29|18|0
4310|Donald Taylor|conference_room_small|party|2016-04-10|2016-04-12|26|24
4311|Timothy Chavez|normal_room|holiday|2016-04-05|2016-04-07|2|2
4312|Toni Rodriguez|conference_room_small|party|2016-05-13|2016-05-18|27|38
4313|Kristin Park|deluxe_room|holiday|2016-06-16|2016-06-17|3|0
4314|Luis Donaldson|conference_room_small|conference|2016-05-05|2016-05-06|22|0
4315|John Rodgers|conference_room_large|party|2016-06-29|2016-07-03|19|31
4316|Daniel Bates|normal_room|business|2016-06-28|2016-07-11|3|0
4317|Jon York|conference_room_large|party|2016-04-21|2016-04-22|21|22
4318|James Williams|double_room|holiday|2016-06-28|2016-07-02|2|0
4319|Jessica Spencer|normal_room|business|2016-06-23|2016-06-25|1|0
4320|Isaac Arnold|double_room|business|2016-04-15|2016-04-17|1|1
4321|Brett Parks|normal_room|holiday|2016-04-30|2016-05-01|3|2
4322|Steven Buckley|deluxe_room|business|2016-06-07|2016-06-08|3|1
4323|Karen Johnson|double_room|business|2016-05-12|2016-05-18|1|0
4324|Barbara Ferguson|double_room|holiday|2016-04-24|2016-04-30|1|0
4325|Dustin Castillo|conference_room_small|wedding|2016-05-28|2016-05-30|14|26
4326|Jessica Jordan|normal_room|business|2016-04-06|2016-04-12|4|1
4327|Cheryl Mueller|conference_room_small|party|2016-04-11|2016-04-23|30|33
4328|Joshua Taylor|deluxe_room|business|2016-04-08|2016-04-13|1|0
4329|Thomas Williams|conference_room_small|conference|2016-05-19|2016-05-20|7|0
4330|Katherine Lane|conference_room_large|wedding|2016-05-26|2016-05-31|34|9
4331|Megan Werner|conference_room_large|party|2016-04-27|2016-05-02|32|22
4332|Tammy Henry|conference_room_small|conference|2016-04-06|2016-04-11|18|0
4333|Monica Gallegos|conference_room_large|conference|2016-06-23|2016-07-06|24|0
4334|Janice Thomas|conference_room_large|party|2016-04-06|2016-04-10|28|30
4335|Eric Reeves|normal_room|holiday|2016-05-26|2016-05-30|1|0
4336|Paula Ayala|deluxe_room|holiday|2016-06-08|2016-06-17|1|0
4337|Ashley Taylor|double_room|business|2016-06-27|2016-07-09|2|2
4338|Heather Nichols|conference_room_large|wedding|2016-05-26|2016-05-29|46|11
4339|Peter Armstrong|deluxe_room|holiday|2016-06-06|2016-06-11|1|0
4340|David Baker|deluxe_room|business|2016-05-10|2016-05-16|2|1
4341|Nicholas Herman|conference_room_large|conference|2016-04-25|2016-04-29|22|0
4342|Kari Savage|deluxe_room|business|2016-04-19|2016-04-22|1|2
4343|Jessica Martin|double_room|holiday|2016-04-18|2016-04-21|1|2
4344|Katherine Hart|conference_room_large|wedding|2016-05-03|2016-05-05|25|13
4345|Denise Cook|double_room|business|2016-05-04|2016-05-10|3|0
4346|Ryan Medina|deluxe_room|business|2016-06-05|2016-06-12|1|0
4347|Charles Campos|conference_room_large|party|2016-06-10|2016-06-15|30|35
4348|Rebecca Schwartz|double_room|business|2016-05-29|2016-05-31|2|0
4349|Robin Chan|deluxe_room|business|2016-04-07|2016-04-13|5|1
4350|Tracey Williams|normal_room|business|2016-05-04|2016-05-07|2|0
4351|Christopher Wilkins|conference_room_small|wedding|2016-04-23|2016-04-24|35|37
4352|Autumn Patton|double_room|business|2016-04-30|2016-05-03|1|0
4353|Samantha Becker|double_room|holiday|2016-04-01|2016-04-06|2|2
4354|Jordan Lewis|double_room|business|2016-06-03|2016-06-09|3|1
4355|Jordan Mccoy|normal_room|holiday|2016-04-04|2016-04-09|1|0
4356|Natasha Jones|deluxe_room|holiday|2016-04-29|2016-05-03|1|0
4357|David Chapman|conference_room_small|party|2016-04-25|2016-04-29|19|0
4358|Brandi Parker|normal_room|business|2016-05-15|2016-05-21|3|0
4359|Jason Andrews|normal_room|holiday|2016-04-11|2016-04-14|3|2
4360|Ann Hines|double_room|business|2016-06-23|2016-06-27|3|0
4361|Charles Murphy|deluxe_room|business|2016-04-22|2016-04-25|1|0
4362|Paul Dominguez|double_room|business|2016-05-06|2016-05-10|2|0
4363|Abigail Combs|normal_room|business|2016-06-05|2016-06-10|3|0
4364|Ricky Gray|deluxe_room|holiday|2016-04-27|2016-04-30|2|3
4365|Samantha Bradley|conference_room_small|wedding|2016-05-07|2016-05-10|24|31
4366|James Roberts|conference_room_large|party|2016-06-25|2016-06-28|4|24
4367|Jordan Lamb|double_room|holiday|2016-04-05|2016-04-11|1|0
4368|George Campbell|deluxe_room|holiday|2016-04-09|2016-04-10|2|1
4369|Kendra Berger|double_room|holiday|2016-04-09|2016-04-10|5|0
4370|Lynn Johnson|conference_room_large|wedding|2016-06-14|2016-06-18|23|18
4371|Dawn Adams|conference_room_small|conference|2016-06-20|2016-06-24|31|0
4372|Katherine Morrison|normal_room|business|2016-04-27|2016-04-30|3|0
4373|Carol Hull|conference_room_small|conference|2016-06-26|2016-06-28|18|0
4374|Gwendolyn Navarro|double_room|holiday|2016-04-26|2016-04-28|4|4
4375|David Spencer|conference_room_small|wedding|2016-04-26|2016-04-29|12|34
4376|Thomas Ramos|conference_room_large|party|2016-04-05|2016-04-11|15|36
4377|Samantha Durham|conference_room_small|conference|2016-05-29|2016-06-03|29|0
4378|Bryan White|deluxe_room|business|2016-06-05|2016-06-06|3|0
4379|Mary Hale|conference_room_large|conference|2016-04-12|2016-04-18|22|0
4380|Sheri Zimmerman|conference_room_large|wedding|2016-05-06|2016-05-13|36|4
4381|Marco Frazier|deluxe_room|holiday|2016-04-10|2016-04-12|1|0
4382|Susan Guerrero|double_room|business|2016-06-07|2016-06-09|4|0
4383|Ruth Porter|double_room|business|2016-04-03|2016-04-07|2|0
4384|Kathleen Murray|normal_room|holiday|2016-06-23|2016-06-27|1|1
4385|Eric Hanna|normal_room|holiday|2016-04-05|2016-04-08|8|0
4386|Nancy Ali|conference_room_large|wedding|2016-05-09|2016-05-13|27|39
4387|Daniel Hodges|double_room|holiday|2016-05-02|2016-05-07|3|1
4388|Ronald Barnes|normal_room|business|2016-04-09|2016-04-14|2|0
4389|Joseph Perez|conference_room_large|party|2016-04-27|2016-05-03|21|38
4390|Tamara Lozano MD|deluxe_room|business|2016-06-04|2016-06-10|2|1
4391|Michael Mccormick|conference_room_small|wedding|2016-04-22|2016-05-02|15|24
4392|Loretta Taylor|double_room|holiday|2016-04-07|2016-04-13|1|0
4393|Patricia Howard|normal_room|holiday|2016-04-09|2016-04-12|4|0
4394|Kristen Clark|conference_room_large|party|2016-05-11|2016-05-22|30|43
4395|Corey Swanson|normal_room|business|2016-05-05|2016-05-08|3|0
4396|Dennis Mack|normal_room|business|2016-05-25|2016-05-31|6|1
4397|Joseph Flores|conference_room_large|conference|2016-05-03|2016-05-07|30|0
4398|Daniel Barker|normal_room|holiday|2016-04-11|2016-04-13|5|3
4399|Thomas Hines|conference_room_large|wedding|2016-04-21|2016-04-23|39|34
4400|Melissa Swanson|normal_room|business|2016-06-29|2016-07-07|3|0
4401|Jim Mcgrath|deluxe_room|holiday|2016-06-08|2016-06-14|4|1
4402|Joanne Strickland DDS|deluxe_room|business|2016-06-04|2016-06-05|1|0
4403|Kristopher Mcgee|deluxe_room|holiday|2016-05-18|2016-05-24|2|0
4404|Luis Cruz|normal_room|holiday|2016-05-22|2016-05-27|1|1
4405|Sarah Jordan|normal_room|business|2016-05-09|2016-05-16|1|0
4406|Kristi Jenkins|deluxe_room|business|2016-04-29|2016-05-02|1|0
4407|Steve Walker|conference_room_large|party|2016-04-16|2016-04-17|28|12
4408|Abigail Martin|double_room|holiday|2016-04-02|2016-04-05|3|0
4409|James White|conference_room_large|wedding|2016-06-13|2016-07-10|11|46
4410|Katrina Macias|deluxe_room|business|2016-05-24|2016-05-28|1|1
4411|Sherri Gutierrez|normal_room|holiday|2016-06-28|2016-06-30|2|0
4412|Laura Phelps|conference_room_small|party|2016-05-22|2016-05-28|15|14
4413|Christine Newton|conference_room_large|conference|2016-04-12|2016-04-15|16|0
4414|Mallory Lee|normal_room|holiday|2016-05-16|2016-05-17|2|0
4415|Shawna Bond|double_room|business|2016-06-28|2016-06-29|4|0
4416|Carmen Dodson|normal_room|holiday|2016-06-07|2016-06-14|1|1
4417|Richard Carter|double_room|holiday|2016-04-22|2016-04-29|3|0
4418|Emily Harrison|double_room|business|2016-05-18|2016-05-26|1|1
4419|Brenda Reid|double_room|business|2016-05-21|2016-05-28|4|0
4420|James Miller|conference_room_large|party|2016-04-08|2016-04-11|9|38
4421|Gina Ortiz|conference_room_large|wedding|2016-04-20|2016-05-02|36|12
4422|Mr. Christopher Hunter|normal_room|business|2016-05-20|2016-05-23|2|0
4423|Jeffrey Cox|conference_room_small|conference|2016-06-25|2016-06-26|30|0
4424|Beverly Moore|conference_room_small|wedding|2016-05-27|2016-06-02|27|28
4425|Erica Burton|conference_room_small|party|2016-05-07|2016-05-12|33|23
4426|Samuel Klein|deluxe_room|holiday|2016-05-07|2016-05-12|2|1
4427|Monica Burgess|conference_room_small|wedding|2016-04-15|2016-04-22|24|20
